ball_id, ball_group, x_position, y_position, radius
1112, None, -0.00118978, 0.0294813, 0.0005486
1113, None, 0.0169535, 0.0430906, 0.000577044
1114, None, 0.0231458, -0.0377762, 0.000670091
1115, None, 0.0038362, 0.0471413, 0.000699145
1116, None, 0.0242696, -0.000570278, 0.00074464
1117, None, -0.0139149, -0.0287014, 0.000656155
1118, None, 0.00835904, 0.034411, 0.000563306
1119, None, 0.00557358, 0.0191249, 0.00059542
1120, None, 0.0163638, 0.0304624, 0.000721922
1121, None, 0.0104859, 0.00537356, 0.000687415
1122, None, 0.0112514, 0.0364293, 0.000646095
1123, None, -0.0209567, -0.0368078, 0.000583925
1124, None, 0.000562957, 0.0383285, 0.000618745
1125, None, -0.0165539, 0.00987158, 0.000689623
1126, None, 0.0223836, 0.0441962, 0.000523634
1127, None, -0.00417071, -0.02025, 0.000546375
1128, None, -0.0216249, 0.0314482, 0.000517183
1129, None, -0.0148733, 0.00436283, 0.00057856
1130, None, -0.0197134, -8.93991e-05, 0.000590353
1131, None, -0.0244497, 0.00461446, 0.000556285
1132, None, 0.0215853, 0.047447, 0.00064712
1133, None, 0.00645981, -0.0414803, 0.000681161
1134, None, 0.00225833, 0.0368443, 0.000635265
1135, None, 0.0232465, 0.0177809, 0.000505381
1136, None, 0.00238902, -0.042866, 0.00059161
1137, None, 0.0207759, -0.0148669, 0.000508096
1138, None, 0.00542516, -0.0376547, 0.000718462
1139, None, 0.013612, -0.0266462, 0.000748633
1140, None, 0.00427016, -0.0443468, 0.000578772
1141, None, 0.0244956, -0.0452487, 0.000520056
1142, None, 0.0170076, 0.016942, 0.00060804
1143, None, 0.0212988, -0.0186716, 0.000549035
1144, None, 0.0118026, -0.0250065, 0.000670766
1145, None, 0.011604, -0.00912639, 0.000544203
1146, None, 0.00362169, -0.025591, 0.000604839
1147, None, 0.0157777, 0.0389088, 0.000737839
1148, None, 0.00779278, 0.0464473, 0.000602397
1149, None, -0.00287457, 0.000119207, 0.000588583
1150, None, -0.0231989, -0.0330886, 0.000686143
1151, None, 0.00564927, 0.021554, 0.000579481
1152, None, -0.0144286, 0.0056044, 0.000747192
1153, None, -0.0172429, -0.027174, 0.000668576
1154, None, 0.00762952, 0.0202572, 0.000526576
1155, None, 0.0170861, 0.00204507, 0.000622439
1156, None, 0.00638338, 0.00738235, 0.000641283
1157, None, 0.009583, -0.0231468, 0.000519091
1158, None, -0.0030841, 0.0252697, 0.000628702
1159, None, 0.0150426, -0.0451169, 0.000627139
1160, None, -0.0134033, -0.0215333, 0.000730389
1161, None, 0.010917, -0.00824748, 0.000595917
1162, None, -0.00308669, -0.0374817, 0.000582026
1163, None, 0.0177027, -0.0410875, 0.000611387
1164, None, -0.00948121, -0.0345183, 0.000653594
1165, None, 0.00787752, -0.00571704, 0.000703482
1166, None, -0.0223158, -0.0449415, 0.000672162
1167, None, 0.0104252, 0.0265242, 0.000541036
1168, None, 0.00382414, -0.0392109, 0.000560539
1169, None, -0.0182734, 0.0438056, 0.000538819
1170, None, -0.015235, 0.0481709, 0.000675346
1171, None, -0.0130466, 0.0413249, 0.000700216
1172, None, -0.0168716, 0.0348045, 0.000588482
1173, None, 0.0204134, -0.0206178, 0.000501891
1174, None, 0.0148493, 0.0158667, 0.000734243
1175, None, -0.013345, 0.0487684, 0.000660846
1176, None, 0.0176858, -0.0241181, 0.000517273
1177, None, -0.0181386, -0.0209363, 0.000709388
1178, None, -0.023439, -0.0156084, 0.000697083
1179, None, 0.0113854, -0.0459977, 0.000696132
1180, None, 0.0109979, -0.0162703, 0.000710117
1181, None, -0.0222806, 0.0131313, 0.000514576
1182, None, -0.0224134, -0.0400585, 0.000654352
1183, None, 0.0157124, -0.0253173, 0.000566639
1184, None, -0.0232902, -0.00829622, 0.000703177
1185, None, -0.0170936, 0.00218355, 0.000529321
1186, None, 0.00331285, 0.0389692, 0.000703127
1187, None, 0.0103, 0.0373645, 0.000691492
1188, None, -0.00561254, -0.0352239, 0.000664697
1189, None, -0.00919992, 0.0434417, 0.000591881
1190, None, -0.0136491, -0.0101346, 0.00050159
1191, None, 0.0165466, 0.0378046, 0.000609025
1192, None, -0.0200256, 0.0221541, 0.00050527
1193, None, -0.0188922, -0.0350342, 0.000613589
1194, None, 0.0170131, 0.019065, 0.000689797
1195, None, 0.0204726, 0.0281259, 0.000500867
1196, None, -0.00418696, 0.0196761, 0.000593821
1197, None, 0.0148783, 0.00305406, 0.000728469
1198, None, 0.0139338, 0.0374321, 0.000610697
1199, None, -0.0180424, 0.0481179, 0.000698866
1200, None, -0.0200416, -0.0123591, 0.000743606
1201, None, 0.00587894, 0.0155457, 0.000717229
1202, None, 0.000585527, -0.045353, 0.000642738
1203, None, 0.00151349, -0.0387763, 0.000596772
1204, None, -0.00218668, -0.047256, 0.00051425
1205, None, 0.0149873, -0.0147178, 0.000710282
1206, None, 0.00521767, -0.0424118, 0.000742643
1207, top_grip, 0.00587313, 0.0492857, 0.000720071
1208, None, 0.00254033, -0.0339308, 0.000603027
1209, None, -0.000526584, -0.0294361, 0.000716682
1210, None, 0.0135095, -0.0278361, 0.000510148
1211, None, 0.0140676, 0.0352473, 0.000523778
1212, None, -0.00103763, -0.0162735, 0.000597483
1213, None, -0.0244953, 0.0318301, 0.000511621
1214, None, 0.00115258, 0.024183, 0.000544949
1215, None, 0.0104663, 0.0241085, 0.000722422
1216, None, 0.00149501, -0.0118019, 0.0006045
1217, None, 0.0060213, 0.0477438, 0.00062158
1218, None, 0.0231491, -0.0470177, 0.00073342
1219, None, 0.0111452, 0.0342577, 0.000591726
1220, None, 0.00988657, 0.0472639, 0.000653975
1221, None, 0.00985829, 0.00960915, 0.00069746
1222, None, 0.012011, -0.0361901, 0.000674016
1223, None, -0.0214239, -0.0139538, 0.000547721
1224, None, -0.0180117, 0.0206881, 0.000640456
1225, None, -0.0122528, 0.0120398, 0.000612675
1226, None, -0.00841359, -0.0263832, 0.000739154
1227, None, -0.0232322, -0.029437, 0.000707336
1228, None, -0.0129162, -0.00101236, 0.000512918
1229, None, 0.00404566, -0.0308884, 0.000688281
1230, None, -0.00190929, -0.0335244, 0.000593932
1231, None, 0.00932183, -0.0200067, 0.000735998
1232, None, -0.0094982, -0.0272568, 0.000664852
1233, None, -0.0208249, 0.020132, 0.000701899
1234, None, 0.0169494, 0.0407215, 0.000601778
1235, None, -0.0102121, 0.0385152, 0.000724454
1236, None, -0.00660901, -0.000325557, 0.000634189
1237, None, 0.0167292, -0.00503139, 0.000719822
1238, None, -0.0225984, -0.0177648, 0.000661524
1239, None, -0.00102319, 0.000955679, 0.000585536
1240, None, 0.0138865, -0.0219528, 0.000680147
1241, None, 0.00778027, 0.00750625, 0.000719934
1242, None, 0.00216818, 0.0206655, 0.00063209
1243, None, -0.0233191, -0.0368805, 0.000658593
1244, bottom_grip, -0.0243175, -0.0493346, 0.000691356
1245, None, -0.0194718, 0.0331764, 0.000594105
1246, None, -0.0222286, -0.0124453, 0.000601435
1247, None, 0.00431868, 0.013341, 0.000685133
1248, None, -0.0165699, 0.0189591, 0.000686679
1249, None, 0.018661, -0.0246333, 0.000641512
1250, None, 0.00707121, 0.00638695, 0.000637254
1251, None, 0.00832472, -0.0169225, 0.000559408
1252, None, -0.00314907, 0.0164105, 0.000697875
1253, None, 0.0166171, -0.048374, 0.000670261
1254, None, -0.00499057, 0.01244, 0.000633774
1255, None, 0.00338711, 0.0333342, 0.000606834
1256, None, -0.0192674, -0.02326, 0.000534974
1257, None, -0.00899938, 0.0182357, 0.000514762
1258, None, -0.0223695, -0.0163379, 0.00063327
1259, None, -0.00448938, 0.00873376, 0.000568367
1260, None, 0.00073894, -0.0374447, 0.000737946
1261, None, -0.0103773, -0.00994851, 0.000639618
1262, None, -0.00623067, 0.0251233, 0.000598118
1263, None, 0.00720851, 0.0474878, 0.000595477
1264, None, -0.00167206, -0.0171438, 0.000533796
1265, None, -0.015518, 0.0105842, 0.000585583
1266, None, 0.0132171, 0.00994035, 0.000675612
1267, None, -0.0120211, 0.0165789, 0.00056684
1268, None, -0.0120058, 0.021152, 0.000661515
1269, None, 0.015913, -0.0231469, 0.00063422
1270, None, -0.00509878, 0.00120143, 0.000649339
1271, None, -0.00811633, 0.0306067, 0.000515189
1272, None, 0.0104344, 0.0405176, 0.000581759
1273, bottom_grip, -0.012047, -0.0492888, 0.000725179
1274, None, 0.0233023, 0.0359962, 0.000670504
1275, None, -0.00264044, 0.0229328, 0.000745885
1276, None, 0.0133764, -0.0420554, 0.000700192
1277, None, -0.00505475, 0.039913, 0.00064565
1278, None, -0.00987646, -0.0332837, 0.00066566
1279, None, -0.013675, 0.0259146, 0.000746345
1280, None, -0.000599027, -0.0129226, 0.000525437
1281, None, 0.0123649, 0.0292934, 0.000588968
1282, None, -0.0167153, 0.0358901, 0.000538363
1283, None, 0.00735973, 0.0349983, 0.000600672
1284, None, 0.0106187, 0.0294803, 0.000503022
1285, None, -0.0031844, -0.042217, 0.000617283
1286, None, -0.0107581, 0.0456807, 0.000739945
1287, None, 0.0162411, -0.0211368, 0.000510806
1288, None, 0.0115485, -0.0232464, 0.00056876
1289, None, -0.0202826, -0.011051, 0.000615966
1290, None, 0.00538922, 0.042833, 0.000518366
1291, None, 0.00579168, -0.0144134, 0.000669144
1292, None, -0.00562055, 0.042335, 0.000647214
1293, None, 0.0157889, -0.0275244, 0.000683643
1294, None, 0.0173123, -0.0317326, 0.000713993
1295, None, 0.021964, -0.0120949, 0.000502377
1296, top_grip, -0.0145427, 0.0493234, 0.000694813
1297, None, -0.0126432, 0.0426531, 0.000688718
1298, None, 0.00681246, 0.0404441, 0.000511614
1299, None, 0.0196768, 0.0204529, 0.000614302
1300, None, 0.0149214, 0.0361431, 0.000721448
1301, None, 0.0114527, 0.00625916, 0.000654367
1302, None, -0.0244725, 0.0440285, 0.000540603
1303, None, -0.0197561, -0.0293688, 0.000564573
1304, None, 0.0232754, -0.0352526, 0.000615005
1305, None, 0.0226178, -0.04126, 0.000558624
1306, None, 0.0167648, 0.0396215, 0.000509159
1307, None, 0.00970165, -0.0367237, 0.000590787
1308, None, -0.0233434, 0.0298081, 0.000746168
1309, None, -0.00446467, -0.00572393, 0.000544067
1310, None, -0.0137941, -0.0018512, 0.000746242
1311, None, 0.0170947, -0.0173985, 0.000556705
1312, None, 0.0146489, -0.0425394, 0.000698623
1313, None, -0.0211033, 0.0223828, 0.000635984
1314, None, 0.0186057, -0.0385956, 0.00056869
1315, None, -0.0122556, -0.012592, 0.00050348
1316, None, 0.0135416, 0.0445286, 0.000654051
1317, None, 0.022299, 0.0395492, 0.000690088
1318, None, 0.00978704, -0.00155024, 0.000559969
1319, None, -0.0220165, 0.0462141, 0.000596448
1320, None, 0.0243753, 0.0129032, 0.000642648
1321, None, 0.0108312, -0.0366245, 0.000626909
1322, None, -0.0150734, 0.0371177, 0.000551636
1323, None, 0.00645078, 0.0142523, 0.000726428
1324, None, -0.00562534, -0.0396722, 0.000539205
1325, None, 0.0221733, -0.00514798, 0.000500519
1326, None, 0.00577765, -0.0295018, 0.000647897
1327, None, -0.00128677, -0.0183031, 0.000522123
1328, None, 0.0221405, -0.0251558, 0.000585285
1329, None, -0.0211166, -0.0195459, 0.000663739
1330, None, 0.0118514, -0.0438589, 0.000561609
1331, None, -0.0076465, -0.0400015, 0.000521875
1332, None, 0.0187348, -0.0259123, 0.000649534
1333, None, -0.000641089, -0.0152779, 0.000516911
1334, None, 0.0197128, 0.0322642, 0.000656633
1335, None, -0.00029327, -0.00358335, 0.000561487
1336, None, -0.00983002, 0.0217522, 0.000528577
1337, None, -0.0162415, 0.0152527, 0.000658245
1338, None, 0.0233868, 0.0378584, 0.000507951
1339, None, -0.00192906, -0.0206458, 0.000726811
1340, None, 0.0195137, 0.0103641, 0.00070263
1341, None, 9.0462e-05, 0.0040464, 0.000705973
1342, None, 0.0207932, -0.0136731, 0.00070472
1343, None, 0.0155543, -0.035161, 0.000519836
1344, None, -0.00428256, 0.0421138, 0.000726637
1345, None, 0.0136274, -0.0107856, 0.000539918
1346, None, -0.00779062, -0.0432779, 0.000730283
1347, None, -0.00276562, 0.00207061, 0.000520753
1348, None, 0.0199407, 0.0249239, 0.000745742
1349, None, -0.0138468, -0.0153202, 0.0006151
1350, None, -0.0172888, 0.0408624, 0.00050117
1351, None, -0.0230284, -0.020973, 0.000674806
1352, None, 0.0127707, 0.0342453, 0.000508395
1353, None, -0.0197469, 0.0118046, 0.000625555
1354, None, -0.00512983, 0.0136416, 0.000591897
1355, None, -0.00694912, -0.0351719, 0.000685138
1356, None, -0.0168082, 0.0458065, 0.000605875
1357, None, 0.00928221, -0.00439496, 0.00059589
1358, None, 0.0146696, -0.0398095, 0.000679493
1359, None, 0.00278748, 0.00697689, 0.000602541
1360, None, 0.00406304, -0.0279071, 0.000590564
1361, None, -0.0154258, -0.036126, 0.000546911
1362, None, 0.0159137, -0.000497128, 0.000711308
1363, None, -0.00879012, 0.0295815, 0.000578012
1364, None, 0.0162583, -0.0368957, 0.000607544
1365, None, 0.000697026, -0.027388, 0.00068454
1366, None, 0.0141579, 0.0457623, 0.000668426
1367, None, -0.0218027, 0.00461371, 0.000511838
1368, None, -0.0181372, 0.0285542, 0.000726692
1369, None, 0.0166746, -0.0063294, 0.000600492
1370, None, 0.0215104, -0.0409215, 0.000615854
1371, None, 0.0024422, 0.00289943, 0.000713639
1372, None, 0.0126305, -0.00595073, 0.000523009
1373, None, -0.00638789, 0.00798593, 0.00066228
1374, None, -0.012566, 0.0154638, 0.000694196
1375, None, -0.00313205, -0.0444479, 0.000586031
1376, None, -0.0154698, 0.0118159, 0.000597332
1377, None, -0.0212619, -0.0159382, 0.0005913
1378, None, 0.0163791, -0.0200169, 0.000644952
1379, None, 0.00129099, -0.0340047, 0.000678105
1380, None, -0.00628027, -0.0250654, 0.000590921
1381, None, 0.00209905, 0.00933357, 0.000643156
1382, None, 0.00238806, 0.028815, 0.000564538
1383, None, 0.0116721, -0.0375931, 0.000717003
1384, None, 0.0167677, 0.0443342, 0.000707184
1385, None, 0.00426486, -0.00548105, 0.000570199
1386, None, 0.00806631, -0.033812, 0.000746756
1387, None, 0.0234321, 0.0426027, 0.000554573
1388, None, -0.00994525, -0.0194277, 0.000722819
1389, None, 0.0134176, -0.00819524, 0.000643256
1390, None, 0.0176231, -0.0195882, 0.000698834
1391, None, -0.00474575, 0.0231205, 0.000535861
1392, None, -0.0106373, 0.0370457, 0.000735606
1393, None, 0.0120658, -0.000176952, 0.000600642
1394, None, -0.00829526, 0.0443036, 0.000712238
1395, None, 0.0177803, -0.022001, 0.000725055
1396, None, 0.00189465, 0.0194484, 0.00066264
1397, None, 0.0056772, 0.0407665, 0.000673334
1398, None, 0.0243336, 0.030185, 0.000654885
1399, None, 0.00558539, 0.0132496, 0.000607053
1400, None, 0.00708968, -0.0452304, 0.000590804
1401, None, 0.00634404, 0.00959945, 0.000687772
1402, None, -0.0040065, -0.0369154, 0.000532113
1403, None, -0.015546, 0.00647523, 0.00069195
1404, None, -0.0150174, -0.0229658, 0.000578612
1405, None, -0.00774034, -0.0390112, 0.000506099
1406, None, -0.00899514, 0.0126834, 0.000691784
1407, None, 0.00817406, -0.00448137, 0.000593663
1408, None, 0.0231954, -0.0174396, 0.000529316
1409, None, 0.00848137, -0.00786691, 0.000605278
1410, None, -0.0136355, -0.00666009, 0.000568896
1411, None, -0.00577056, 0.0231765, 0.000507577
1412, None, -0.0207986, 0.0047928, 0.000526671
1413, None, 0.0139433, -0.015511, 0.00063365
1414, None, -0.00947071, 0.0338677, 0.00054222
1415, None, 0.023201, 0.0199097, 0.000723906
1416, None, 0.0217648, 0.0216292, 0.000574544
1417, None, -0.0212365, -0.0117652, 0.000606189
1418, None, -0.00405716, -0.0380066, 0.000566174
1419, None, 0.0209726, 0.0187291, 0.000749674
1420, None, 0.0120054, 0.021957, 0.000628856
1421, None, 0.00124204, 0.0269832, 0.000720909
1422, None, -0.0151911, -0.0112214, 0.000725157
1423, None, -0.00535058, 0.0220355, 0.000743394
1424, None, -0.0214117, -0.0406802, 0.000603815
1425, None, -0.0211787, 0.0257898, 0.000690954
1426, None, 0.0115308, 0.0453796, 0.000569935
1427, None, 0.00209695, 0.0127811, 0.000734545
1428, bottom_grip, -0.0228961, -0.0492605, 0.000749089
1429, None, 0.00880014, -0.0258591, 0.000662495
1430, None, -0.00856719, 0.0205626, 0.000667215
1431, None, -0.0189251, -0.0256209, 0.000744386
1432, None, -0.0130729, -0.0399858, 0.000504403
1433, None, 0.0113492, -0.00317406, 0.000559931
1434, None, 0.000824801, 0.00620637, 0.000548255
1435, top_grip, 0.01713, 0.0493483, 0.000702619
1436, None, 0.0112591, 0.0114072, 0.000636304
1437, None, 0.0162039, 0.0353934, 0.000609482
1438, None, 0.0169911, 0.041909, 0.000615906
1439, bottom_grip, 0.0231425, -0.0494528, 0.000550975
1440, None, 0.00941687, -0.0402963, 0.000634338
1441, None, -0.0117675, 0.00334353, 0.000609359
1442, None, -0.00472229, -0.0458676, 0.000561845
1443, None, -0.017337, -0.0385172, 0.00073911
1444, None, -0.0150158, -0.0279676, 0.000688838
1445, None, -0.00996476, 0.0482145, 0.000527916
1446, None, -0.000700688, -0.0141273, 0.000680027
1447, None, -0.000286488, 0.00658358, 0.000577646
1448, None, 0.0120151, 0.0349857, 0.000572678
1449, None, 0.00391137, 0.00722249, 0.000576349
1450, None, -0.00638838, -0.0443201, 0.000506971
1451, None, -0.000168964, 0.0374243, 0.00055764
1452, None, -0.0215223, -0.00902671, 0.000653809
1453, None, 0.0111125, 0.0042501, 0.00061302
1454, None, 0.0116686, -0.0285218, 0.000661452
1455, None, 0.024376, -0.0265129, 0.000647663
1456, None, 0.01451, -0.0472503, 0.000588169
1457, None, -0.0223997, -0.0470439, 0.000676294
1458, None, 0.0222054, -0.0205964, 0.000532367
1459, None, 0.00319359, 0.00807038, 0.000564301
1460, None, 0.0206682, 0.0305358, 0.000656222
1461, None, -0.0165201, -0.0331362, 0.000595567
1462, None, -0.0120857, -0.0294744, 0.000541104
1463, None, 0.0104789, 0.0484564, 0.000743253
1464, None, -0.0220083, -0.00645121, 0.000579976
1465, None, 0.00340936, 0.0205286, 0.000689511
1466, bottom_grip, 0.010514, -0.0492969, 0.000719561
1467, None, 0.0223054, 0.00800021, 0.000570562
1468, None, -0.0219305, 0.0326595, 0.000734012
1469, None, -0.0158589, -0.0404471, 0.000654062
1470, None, -0.0102926, -0.0355069, 0.000637097
1471, None, 0.00280041, -0.0417281, 0.000632092
1472, None, 0.00958501, 0.0193841, 0.000737082
1473, None, -0.00465725, -0.000846029, 0.000592334
1474, None, -0.00657141, -0.0388474, 0.000737805
1475, None, -0.00590012, -0.0135943, 0.000580883
1476, None, -0.0244499, -0.0149023, 0.000573323
1477, None, -0.0197949, 0.019181, 0.000717808
1478, None, -0.000278911, 0.0301953, 0.000613371
1479, None, -0.0102927, -0.0229629, 0.00066763
1480, None, -0.0199787, -0.0262191, 0.000525086
1481, None, -0.00892406, -0.00334707, 0.000684754
1482, None, -0.0151165, 0.0152766, 0.000503135
1483, None, 0.0102393, 0.0205395, 0.000610607
1484, None, -0.0179604, 0.0262661, 0.000611947
1485, None, -0.00156625, -0.0482457, 0.000742147
1486, None, 0.0202821, -0.0403988, 0.0007464
1487, None, 0.00736331, -0.0241602, 0.000689827
1488, None, -0.00708099, 0.00163376, 0.000578392
1489, None, -0.0131874, -0.0203939, 0.0005061
1490, None, 0.00963391, 0.000467296, 0.000576557
1491, None, -0.00982941, -0.0219336, 0.000503279
1492, None, -0.00184603, -0.0288859, 0.000738181
1493, None, -0.021153, -0.0472625, 0.000642413
1494, None, -0.0058227, 0.0310118, 0.000663356
1495, None, 0.0210385, -0.0339717, 0.00067007
1496, top_grip, -0.0159193, 0.0493182, 0.000700307
1497, None, -0.00747402, -0.0120549, 0.000503342
1498, None, -0.012282, -0.0196673, 0.000683938
1499, None, -0.00393457, 0.0223173, 0.000519048
1500, None, 0.0222575, -0.0275766, 0.000560817
1501, None, -0.018535, -0.0324142, 0.000671265
1502, None, -0.0244605, -0.00396199, 0.000568503
1503, None, 0.00860266, -0.0450272, 0.000703332
1504, None, -0.015034, -0.0438565, 0.000655243
1505, None, 0.00542905, 0.0243809, 0.000700836
1506, None, 0.0186874, -0.0403083, 0.000675449
1507, None, -0.0156124, 0.041784, 0.000557396
1508, None, 0.0145382, 0.027047, 0.000720435
1509, None, -0.00612455, 0.00688528, 0.000549416
1510, None, -0.0209044, -0.032918, 0.000588523
1511, None, 0.0162664, 0.0137524, 0.0006887
1512, None, 0.0131116, 0.00762704, 0.000541773
1513, None, -0.0162289, -0.0167253, 0.000674513
1514, None, 0.0136487, 0.0262102, 0.000514565
1515, None, -0.00187767, 0.0108601, 0.000610961
1516, None, -0.0226205, -0.0243821, 0.000714311
1517, None, -0.0157987, 0.0296317, 0.000662636
1518, None, -0.0065231, 0.0178244, 0.000590811
1519, bottom_grip, -0.00231243, -0.0493751, 0.0006327
1520, None, -0.0208763, 0.0243981, 0.000692685
1521, None, 0.0120782, -0.0348236, 0.000697463
1522, None, 0.0198608, 0.0155629, 0.000534419
1523, None, -0.0108149, 0.00602403, 0.000598753
1524, None, -0.00395472, -0.0433237, 0.00074746
1525, None, -0.00671257, 0.0225041, 0.000698747
1526, None, 0.00968884, 0.0396765, 0.000573256
1527, None, 0.0055052, 0.000713694, 0.000718341
1528, None, -0.0159588, -0.0222162, 0.000662202
1529, None, 0.0130517, 0.0352075, 0.00050816
1530, None, 0.0177046, -0.0265857, 0.000624773
1531, None, 0.0136811, 0.023393, 0.00050036
1532, None, -0.0221467, -0.0349607, 0.000668194
1533, None, -0.0165806, 0.0482994, 0.000518421
1534, None, 0.0174376, 0.0139112, 0.000518979
1535, None, 0.0184739, 0.012577, 0.000677046
1536, None, 0.0235212, -0.0340314, 0.000639931
1537, None, -0.00594286, -0.00210302, 0.000595689
1538, None, 0.0223809, -0.0193869, 0.000731278
1539, None, 0.0130472, 0.0111692, 0.00060039
1540, None, 0.0201425, 0.0455063, 0.00072314
1541, None, 0.00469448, 0.0300586, 0.000641624
1542, None, 0.0128677, -0.0286763, 0.000582461
1543, bottom_grip, -0.00629261, -0.0493541, 0.000686048
1544, None, 0.0150326, -0.0159796, 0.000571533
1545, None, -0.009306, 0.0228472, 0.000705244
1546, None, -0.00378261, 0.00713762, 0.000629666
1547, None, 0.0231439, 0.00273727, 0.000547839
1548, None, 0.0213735, 0.0448505, 0.000694354
1549, bottom_grip, -0.00110078, -0.0494384, 0.000600283
1550, None, 0.00111199, 0.0228811, 0.000624835
1551, None, -0.0122422, -0.020926, 0.000595614
1552, None, -0.0146734, -0.0187401, 0.000625977
1553, None, -0.00496902, 0.038724, 0.000583358
1554, None, 0.00596884, -0.0202216, 0.000504965
1555, None, -0.0194172, -0.0314401, 0.000679892
1556, None, -0.0179841, -0.0246523, 0.000651342
1557, None, -0.0243988, 0.00238762, 0.000616137
1558, None, 0.0209377, -8.12575e-05, 0.000728952
1559, None, -0.0118469, 0.0268352, 0.000665565
1560, None, -0.0128398, 0.0459149, 0.000510091
1561, None, 0.0132179, 0.0190257, 0.000640554
1562, None, -0.00634354, -0.0277468, 0.000701158
1563, None, -0.0042845, -0.0421502, 0.00051093
1564, None, -0.00491737, 0.031821, 0.000562804
1565, None, -0.00647553, 0.00298301, 0.000701834
1566, None, -0.00312423, 0.0202986, 0.000680538
1567, top_grip, 0.00448, 0.0493255, 0.000697355
1568, None, -0.0157884, -0.00693213, 0.000685703
1569, None, 0.0176615, 0.00833605, 0.000638536
1570, bottom_grip, 0.0205024, -0.0492818, 0.000735466
1571, None, 0.00231285, 0.0276631, 0.000590374
1572, None, -0.00662799, -0.0453699, 0.0006094
1573, None, -0.0177504, 0.0312438, 0.000696911
1574, None, -0.0211232, -0.038099, 0.00074792
1575, None, 0.0109216, -0.0259224, 0.000649613
1576, top_grip, -0.00222553, 0.0495191, 0.000503137
1577, None, -0.0207855, -0.0296388, 0.000528894
1578, None, -0.00294933, 0.0415765, 0.000711803
1579, None, 0.0171165, -0.00270824, 0.000724483
1580, None, 0.00451009, 0.00615243, 0.000674921
1581, None, -0.00675255, 0.00583004, 0.000727767
1582, None, 0.00662273, 0.0245592, 0.00054841
1583, None, -0.0222645, -0.0113331, 0.000546926
1584, None, -0.0212034, 0.00242053, 0.000585554
1585, None, -0.0128441, -0.0426552, 0.000665159
1586, None, 0.0121357, -0.00805025, 0.000659082
1587, None, 0.00440184, -0.0368694, 0.00060183
1588, None, -0.0152736, -0.0328934, 0.000717747
1589, None, -0.0046487, 0.0480586, 0.000552017
1590, None, -0.0117039, -0.0115583, 0.000723776
1591, None, -0.0113818, -0.0351997, 0.00051743
1592, None, 0.0177408, 0.0116818, 0.000506706
1593, top_grip, 0.00915875, 0.0494447, 0.000559487
1594, None, -0.0120073, 0.0107817, 0.000702752
1595, None, -0.0132208, -0.00306574, 0.000550526
1596, None, -0.00702678, -0.0482903, 0.000668554
1597, None, -0.0212484, 0.0135017, 0.000586626
1598, None, -0.0130706, -0.0117429, 0.000683893
1599, None, 0.0174278, 0.0179526, 0.000514053
1600, None, -0.0110922, -0.0311673, 0.000530385
1601, None, 0.0198976, 0.00796744, 0.000686161
1602, None, -0.0244596, -0.0299539, 0.00055574
1603, None, 0.0186967, 0.0231884, 0.000526588
1604, None, -0.00285818, 0.0427889, 0.000544681
1605, None, 0.0223603, 0.0185464, 0.000671488
1606, None, -0.00355859, 0.0463163, 0.000584414
1607, top_grip, -0.0227351, 0.0494568, 0.00057582
1608, None, -0.0204541, 0.0343018, 0.000521158
1609, None, 0.0200227, -0.0169849, 0.000622813
1610, None, -0.00878994, -0.0134361, 0.000510751
1611, None, -0.0235771, 0.0322337, 0.000506114
1612, None, -0.01697, -0.0482191, 0.000698769
1613, None, -0.013598, -0.0193555, 0.000678287
1614, None, 0.0114516, 0.0402963, 0.000500212
1615, None, -0.0159728, -0.0140443, 0.000525523
1616, None, 0.0114998, -0.0103803, 0.000727735
1617, None, -0.0243996, -0.0188619, 0.000625376
1618, None, 0.00887379, -0.0188271, 0.000534983
1619, None, -0.0087679, -0.0215884, 0.000639789
1620, None, -0.0186133, 0.0379994, 0.000652465
1621, None, 0.0167334, -0.0433025, 0.000545225
1622, None, -0.00350289, -0.0350828, 0.000642992
1623, None, 0.015899, -0.0095521, 0.000738239
1624, None, -0.0195236, -0.0198255, 0.000684182
1625, None, 0.00264806, 0.0472373, 0.000510041
1626, None, 0.0189068, 0.0242067, 0.000541999
1627, None, 0.018063, 0.0412489, 0.000643788
1628, None, 0.0136089, 0.0294352, 0.000685248
1629, None, -0.00738444, -0.0271117, 0.000544277
1630, None, -0.0167466, 0.0418238, 0.00062039
1631, None, -0.0178791, 0.0273633, 0.000518507
1632, None, -0.0231757, -0.045937, 0.000690994
1633, bottom_grip, -0.00490316, -0.0492867, 0.000728993
1634, None, -0.0236052, -0.03066, 0.000591367
1635, None, -0.0119949, -0.0341826, 0.000676719
1636, None, -0.0244954, -0.0225573, 0.000524592
1637, None, 0.0243793, 0.0443882, 0.000647024
1638, None, -0.0218693, 3.157e-05, 0.000590288
1639, None, -0.023969, -0.020045, 0.00066972
1640, None, 0.0152392, 0.00630181, 0.000549754
1641, None, 0.00274498, -0.0483267, 0.000643569
1642, None, -0.00841827, 0.0344153, 0.000673897
1643, None, -0.0232758, 0.0137355, 0.000675387
1644, None, -0.0153352, -0.00249714, 0.000525908
1645, None, 0.0100452, -0.0477199, 0.000668883
1646, None, -0.00229999, 0.0298472, 0.000615538
1647, None, -0.0197778, 0.0319703, 0.000547105
1648, None, -0.00616594, 0.0167863, 0.000556163
